0.000000000000000000e+00,4.330999999999999659e+02,5.090414157503712289e+00
0.000000000000000000e+00,4.401999999999999886e+02,4.257792915650729704e+00
0.000000000000000000e+00,4.473000000000000114e+02,3.387379202452914129e+00
0.000000000000000000e+00,4.544000000000000341e+02,2.486898871648553389e+00
0.000000000000000000e+00,4.615000000000000000e+02,1.564344650402302417e+00
0.000000000000000000e+00,4.686000000000000227e+02,6.279051952931326008e-01
0.000000000000000000e+00,4.757000000000000455e+02,-3.141075907812875823e-01
0.000000000000000000e+00,4.828000000000000114e+02,-1.253332335643041695e+00
0.000000000000000000e+00,4.899000000000000341e+02,-2.181432413965428196e+00
0.000000000000000000e+00,4.970000000000000568e+02,-3.090169943749471848e+00
0.000000000000000000e+00,5.040999999999999659e+02,-3.971478906347798876e+00
0.000000000000000000e+00,5.111999999999999886e+02,-4.817536741017156565e+00
0.000000000000000000e+00,5.182999999999999545e+02,-5.620833778521304502e+00
0.000000000000000000e+00,5.253999999999999773e+02,-6.374239897486892126e+00
0.000000000000000000e+00,5.325000000000000000e+02,-7.071067811865473729e+00
0.000000000000000000e+00,5.396000000000000227e+02,-7.705132427757892088e+00
0.000000000000000000e+00,5.467000000000000455e+02,-8.270805742745615419e+00
0.000000000000000000e+00,5.538000000000000682e+02,-8.763066800438631176e+00
0.000000000000000000e+00,5.608999999999999773e+02,-9.177546256839812955e+00
0.000000000000000000e+00,5.680000000000000000e+02,-9.510565162951538198e+00
0.000000000000000000e+00,5.751000000000000227e+02,-9.759167619387474346e+00
0.000000000000000000e+00,5.822000000000000455e+02,-9.921147013144777205e+00
0.000000000000000000e+00,5.893000000000000682e+02,-9.995065603657316444e+00
0.000000000000000000e+00,5.963999999999999773e+02,-9.980267284282716034e+00
0.000000000000000000e+00,6.035000000000000000e+02,-9.876883405951378592e+00
0.000000000000000000e+00,6.106000000000000227e+02,-9.685831611286310761e+00
0.000000000000000000e+00,6.177000000000000455e+02,-9.408807689542257435e+00
0.000000000000000000e+00,6.247999999999999545e+02,-9.048270524660193104e+00
0.000000000000000000e+00,6.318999999999999773e+02,-8.607420270039435550e+00
0.000000000000000000e+00,6.390000000000000000e+02,-8.090169943749476289e+00
0.000000000000000000e+00,6.461000000000000227e+02,-7.501110696304601255e+00
0.000000000000000000e+00,6.532000000000000455e+02,-6.845471059286883708e+00
0.000000000000000000e+00,6.603000000000000682e+02,-6.129070536529765967e+00
0.000000000000000000e+00,6.674000000000000909e+02,-5.358267949789956575e+00
0.000000000000000000e+00,6.745000000000000000e+02,-4.539904997395463049e+00
0.000000000000000000e+00,6.816000000000000227e+02,-3.681245526846779637e+00
0.000000000000000000e+00,6.886999999999999318e+02,-2.789911060392297859e+00
0.000000000000000000e+00,6.957999999999999545e+02,-1.873813145857256890e+00
0.000000000000000000e+00,7.028999999999999773e+02,-9.410831331851592374e-01
0.000000000000000000e+00,7.100000000000000000e+02,-3.673940397442059178e-15
